SchemaName;SchemaID;DataCORELayer;ObjectName;ObjectID;ObjectType;ObjectTypeDescription;ObjectSQLCode_Anzahl_Character;ObjectSQLCode_First_32767_Characters
INFI_Optravis_CSC1;64;INFormation Mart as Interface;V_INTF_MD_SalesDocumentType_SL;1883570194;V ;VIEW;1827;/**/ /* View: V_INTF_MD_SalesDocumentType_SL */ /**/ /* = */ /* V01.00.01 2023-07-25 URA1FE */ /* Interface view for transfer of sales document type reference data to Optravis */ /* Data.CORE Outgoing Interface #0086 https://inside-docupedia.bosch.com/confluence/x/d6KHYw */ /* Restrictions: */ /* - only includes sales document type short text in English language */ /* Changes: */ /* - V01.00.01 Added link for Outgoing Interface, removed distinct */ /* - V01.00.00 Initial version, copied from V_INTF_MD_SalesDocumentType_G0 V01.00.00 */ /* = */
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_OrganizationalView;1883869778;V ;VIEW;1390;/**/ /* View: V_INTF_PNL_DIM_OrganizationalView */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_BridgeCostsJunkToFact_V4_IDIM1;1887554008;V ;VIEW;1005;/**/ /* View: V_BridgeCostsJunkToFact_V4_IDIM1 */ /**/ /**/ /* V01.00.00 - 2021-12-16 Martin Urban CI/XTD2 */ /* Bridge holding unique values for Dim Costs Junk */ /* Restrictions: */ /* Updates: */ /* - V01.00.00 - Initial version */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_CostsActualCost_V2_IFCT0_G2;1891850152;V ;VIEW;12800;/**/ /* View: V_CostsActualCost_V2_IFCT0_G2 */ /**/ /**/ /* V01.00.06 - 2023-01-05 Michal Erdman Yannick Sigwalt & Stephan Wund GS/BDD2 & Sanja Mihalic CI/XAD3 */ /* Fact view for Costs Application - Actual Cost based on re-designed data model, copied from V_Costs Actual Cost_V2_IFCT0_G1 */ /* Data.CORE Outgoing Interface #0005 - https://inside-docupedia.bosch.com/confluence/x/XDVPV */ /* Update: */ /* - V01.00.06 - Added new version of SR25 */ /* - V01.00.05 - restrictions to ValueTypes 03 and 04 */ /* - V01.00.04 - Updated Formula for Variable Amount ObjectCurrency */ /* - V01.00.03 - Added columns SourceCostCenterId_BK & SourceCostCenterDimId */ /* - V01.00.02 - Added Variable Amount COAreaCurrency + Fixed Amount ObjectCurrency + Variable Amount ObjectCurrency */ /* - Reworked Non-Conform CostCenter Solution */ /* - V01.00.01 - adding lookup of ConformedCostCenter for CostCenterDimId */ /* - V01.00.00 - adding LoadEndDate selection to BSATs */ /**/
INFI_QMAP_CSC2;91;INFormation Mart as Interface;V_INTF_MonthlySalesTransactions_G6;1893126035;V ;VIEW;10358;/**/ /* View: V_INTF_MonthlySalesTransactions_G6 */ /**/ /* =*/ /* V01.00.02 2022-02-03 Sanja Mihalic CI/XAD3 */ /* Interface view for transfer of monthly sales transactions data to QMAP */ /* Data.CORE Outgoing Interface #0164 https://inside-docupedia.bosch.com/confluence/x/Vy0Scg */ /* This view consumes the following Soft Rules */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.00.02 2022-02-03 - [Material] column trimed to 10 characters */ /* - V01.00.01 2021-12-13 - Filter to column [RecordType] added, source for [Material] changed to [WWR04] */ /* - V01.00.00 2021-09-01 Yannick Sigwalt GS/BDD02 & Martin Urban CI/XTD2 */ /* Copied from [INFI_Optravis_CSC2].[V_INTF_MonthlySalesTransactions_G0] V01.06.01 2021-06-21 */ /* + Enhanced with columns [RecordType] */ /* =*/
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_MonthlySalesTransactions_G4;1893998224;V ;VIEW;11786;"/**/ /* View: V_INTF_MonthlySalesTransactions_G4 */ /**/ /* =*/ /* V01.07.00 2023-06-27 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* Data.CORE Outgoing Interface #0004 https://inside-docupedia.bosch.com/confluence/x/nfwnV */ /* This view consumes the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/x/0MFYaQ */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.07.00 Data souce of “BaseUnit” is changed, column name of “Quantity” to “QuantityInPieces”, */ /* new column “QuantityBaseUnit” is added, according to #151313 */ /* - V01.06.01 Merged Quantity and Amount Records into 1 single record (INC000020225056) */ /* - V01.06.00 Added SoftRule FBI-SR-000000066 */ /* Added Filter on [CurrencyTypeOfOperatingConcern] = '02' for Quantities */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_MalfunctionNotification_IDIM1_Dummy;1894401918;V ;VIEW;1501;/**/ /* View: V_MalfunctionNotification_IDIM1_Dummy */ /**/ /*=*/ /* V01.00.00 - 2021-01-15 - Tatjana Derdus CI/DAV2.3 */ /* MalfunctionNotification dimension created for the use case of reporting on maintenance costs */ /* Restriction: */ /* Update: */ /* - V01.00.00: 2021-01-15 Initial version */ /*=*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COCostActualLineItemDelta_B4;1895990131;V ;VIEW;2045;/**/ /* View: V_COCostActualLineItemDelta_B4 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt, GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[COCostActualLineItem_WSAT0_xx_L] */ /* to identify new CO actuals cost line item */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* =*/
INFI_Optravis_CSC1;64;INFormation Mart as Interface;V_INTF_MD_ValuationClass_B2;1899570251;V ;VIEW;1627;/**/ /* View: V_INTF_MD_ValuationClass_B2 */ /**/ /* = */ /* V01.00.01 2023-07-25 URA1FE, Adler Karoline GS/BDO12 */ /* Interface view for transfer of valuation class master data to Optravis */ /* Data.CORE Outgoing Interface #0087 https://inside-docupedia.bosch.com/confluence/x/2JuIYw */ /* Restrictions: */ /* - only includes valuation class description in English language */ /* Changes: */ /* - V01.00.01 Added link for Outgoing Interface */ /* - V01.00.00 Initial version */ /* = */
INFI_TM1_CSC2;9;INFormation Mart as Interface;V_INTF_PNL_DIM_OrganizationalView_ATTR;1899869835;V ;VIEW;2701;/**/ /* View: V_INTF_PNL_DIM_OrganizationalView_ATTR */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_CostCenter_V5_IDIM1_Backup;1901562158;V ;VIEW;102044;/**/ /* View: V_CostCenter_V5_IDIM1 */ /**/ /**/ /* V01.06.06 2022-09-30 Michal Erdman & Jakub Kozlowski & Yannick Sigwalt GS/BDD2 & URA1FE */ /* Dimension for CostCenter for Costs Application for SSAS */ /* Data.CORE Outgoing Interface #0066 https://inside-docupedia.bosch.com/confluence/x/jE_IWg */ /* Restrictions */ /* - none */ /* Update: */ /* V01.06.06 2022-09-30 - performance optimization and description fix */ /* V01.06.05 2022-09-14 - Added Cost Center Hierarchies from P77, PTE, PEI */ /* Replaced CROSS JOINS with INNER JOINS for better readibility */ /* V01.06.04 2022-09-14 - Adjusted CostCenter hierarchy desriptions to use original language */ /* descriptions, if available (else use descriptions in default language 'DE' or 'EN') */ /* V01.06.03 Added additional joins to CostCenterGlobalHierarchy_BSATM_D7_X] to transform */ /* Non Conform Cost Center to Conform Cost Center */ /* V01.06.02 Added Cost Center Hierarchies from PCE, PC4, PR1, PTW, P42 and P74 */ /* V01.06.01 Added Cost Center Hierarchies from PTT, PS0, P45, P72, P79 and P99 */ /* V01.06.00 -Removed fields: ControllingAreaCode, OrganizationalLevelId, ValidFrom, ValidTo, */ /* CostCenterCategory, LogicalSystem, BWN, Edition, AlternateHierarchyArea, */ /* LockIndicatorForPlanPrimaryCosts,LockIndicatorForPlanSecondarycosts, CostCenterResponsible*/ /* SEGMENT, Segment2, Segment3, CostCenterType, CostCenterArea, ProductLevel1, ProductLevel2,*/ /* PrincipalLocation, WithPersonnel, BusinessUnit, CostCoordinator, ControllingDepartment, */ /* ConcatenateOrganizationalOfficeAndDescription, ResponsibleUserId, ResponsibleUserDomain, */ /* AdditionalLevels */ /* - added new data field: Functional Area */ /* V01.05.05 2022-02-23 FRI3SH added filter to not retrieve hierarchy for PT2 & Responsible Org. Office */ /* V01.05.04 2021-09-02 FRI3SH aded hierarchy PlantManagementAreaId --> Level 1, */ /* MainDepartmentId --> Level 2, */ /* DepartmentId --> Level 3, */ /* CostCenterGroupId --> Level 4, */ /* ShopfloorId --> Level 5, */ /* V01.05.03 2021-09-02 SYA8FE */ /* V01.05.03 Swicthed to V_DataCOREDimensionHierarchy for flexible hierarchy selection */ /* Added column HierarchySourceSystem to make hierarchy unique */ /* V01.05.02 Corrected issue with Organizational Office Description when 1 description is only valid */ /* 1 day and the new record is valid from that same day #70927 */ /* Added filtered hierarchies from P81 and P87 */ /* V01.05.01 Changed the way, hierarchy levels, both CostCenter and OrganizationalOffice are filled up */ /* Updated field calculation for Hierarchylevel */ /* Replaced fixed LanguageCode through [MEAM_DataCORE_CSC1].[V_DataCOREDimensionLanguageCode] */ /* V01.05.00 Added Organizational Office Hierarchy, updated ConcatenateCostCenterCodeAndDepartment */ /* Enhanced CostCenter Hierarchy Levels up to 14 level to match Org.Office hier */ /* Reworked view to separate basis attribute into a distinct cte and reorganized fields */ /* V01.04.00 Added Field as of User Story 34095 */ /* Resp.Org.-office, Cost Center Type, Cost Center Category, Overhead Group */ /* with personnel, Area (Production, QM,...), Principal Location */ /* implemented #FBI-SR-000000043 related to Business Division */ /* https://inside-docupedia.bosch.com/confluence/display/BID/%23FBI-SR-000000043 */ /* V01.03.00 Switched to new Hierarchical Satellite (Language + Fill up of Description) */ /* V01.03.00 Added Currency from Controlling Area instead of fixed value */ /* V01.02.01 Added COareaCurrency amd Rename CURRENCY to CompanyCodeCurrency */ /* V01.02.00 Added new attributes from FBI_MDS */ /* V01.01.01 Removed filter on assigned hierarchy level 1 */ /* V01.01.00 Added BusinessDivision, Plant and ResponsibleUserId from FBI-MDS */ /* V01.01.00 Added Text for Company Code from REF-MDS PT2 */ /**/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_CostsJunk_V3_IDIM1;1903554065;V ;VIEW;3807;/**/ /* View: V_CostsJunk_V3_IDIM1 */ /**/ /*=*/ /* V01.00.02 - 2021-12-16 Martin Urban CI/XTD2 */ /* Junk Dimension for Costs, this view will be replace by V_CostsJunk_V4_IDIM1 */ /* Data.CORE Outgoing Interface #0188 for successor view V_CostsJunk_V4_IDIM1 */ /* https://inside-docupedia.bosch.com/confluence/x/a6SReg */ /* - Update: */ /* V01.00.02 - View reverted back to initial version */ /* V01.00.01 - Removed fields [SAPVersion], [Scenario], [ScenarioDescription], [ScenarioType] */ /* V01.00.00 - Created */ /*=*/
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_CostsActualCost_V2_IFCT0_G3;1907850209;V ;VIEW;12799;/**/ /* View: V_CostsActualCost_V2_IFCT0_G3 */ /**/ /**/ /* V01.00.06 - 2023-01-05 Michal Erdman & Yannick Sigwalt & Stephan Wund GS/BDD2 & Sanja Mihalic CI/XAD3 */ /* Fact view for Costs Application - Actual Cost based on re-designed data model, copied from V_Costs Actual Cost_V2_IFCT0_G1 */ /* Data.CORE Outgoing Interface #0005 - https://inside-docupedia.bosch.com/confluence/x/XDVPV */ /* Update: */ /* - V01.00.06 - Added new version of SR25 */ /* - V01.00.05 - restrictions to ValueTypes 03 and 04 */ /* - V01.00.04 - Updated Formula for Variable Amount ObjectCurrency */ /* - V01.00.03 - Added columns SourceCostCenterId_BK & SourceCostCenterDimId */ /* - V01.00.02 - Added Variable Amount COAreaCurrency + Fixed Amount ObjectCurrency + Variable Amount ObjectCurrency */ /* - Reworked Non-Conform CostCenter Solution */ /* - V01.00.01 - adding lookup of ConformedCostCenter for CostCenterDimId */ /* - V01.00.00 - adding LoadEndDate selection to BSATs */ /**/
INFI_QMAP_CSC2;91;INFormation Mart as Interface;V_INTF_MonthlySalesTransactions_S3;1909126092;V ;VIEW;10356;/**/ /* View: V_INTF_MonthlySalesTransactions_S3 */ /**/ /* =*/ /* V01.00.02 2022-02-03 Sanja Mihalic CI/XAD3 */ /* Interface view for transfer of monthly sales transactions data to QMAP */ /* Data.CORE Outgoing Interface #0164 https://inside-docupedia.bosch.com/confluence/x/Vy0Scg */ /* This view consumes the following Soft Rules */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.00.02 2022-02-03 - [Material] column trimed to 10 characters */ /* - V01.00.01 2021-12-13 - Filter to column [RecordType] added, source for [Material] changed to [WWR04] */ /* - V01.00.00 2021-09-01 Yannick Sigwalt GS/BDD02 & Martin Urban CI/XTD2 */ /* Copied from [INFI_Optravis_CSC2].[V_INTF_MonthlySalesTransactions_G0] V01.06.01 2021-06-21 */ /* + Enhanced with columns [RecordType] */ /* =*/
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COCostActualLineItemDelta_D0;1911990188;V ;VIEW;1954;/**/ /* View: V_COCostActualLineItemDelta_D0 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt, GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[COCostActualLineItem_WSAT0_xx_L] */ /* to identify new CO actuals cost line item */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* =*/
INFI_FBI_MDS_CSC2;30;INFormation Mart as Interface;V_INFI_MDS_MD_CountryDescription;1913773875;V ;VIEW;1084;/**/ /* View: V_INFI_MDS_MD_CountryDescription */ /**/
INFI_Optravis_CSC1;64;INFormation Mart as Interface;V_INTF_MD_ValuationClass_C3;1915570308;V ;VIEW;1627;/**/ /* View: V_INTF_MD_ValuationClass_C3 */ /**/ /* = */ /* V01.00.01 2023-07-25 URA1FE, Adler Karoline GS/BDO12 */ /* Interface view for transfer of valuation class master data to Optravis */ /* Data.CORE Outgoing Interface #0087 https://inside-docupedia.bosch.com/confluence/x/2JuIYw */ /* Restrictions: */ /* - only includes valuation class description in English language */ /* Changes: */ /* - V01.00.01 Added link for Outgoing Interface */ /* - V01.00.00 Initial version */ /* = */
INFI_Costs_SSAS_CSC2;51;INFormation Mart as Interface;V_CostsActualCost_V2_IFCT0_G4;1923850266;V ;VIEW;12824;/**/ /* View: V_CostsActualCost_V2_IFCT0_G4 */ /**/ /**/ /* V01.00.06 - 2023-01-05 Michal Erdman & Yannick Sigwalt & Stephan Wund GS/BDD2 & Sanja Mihalic CI/XAD3 */ /* Fact view for Costs Application - Actual Cost based on re-designed data model, copied from V_Costs Actual Cost_V2_IFCT0_G1 */ /* Data.CORE Outgoing Interface #0005 - https://inside-docupedia.bosch.com/confluence/x/XDVPV */ /* Update: */ /* - V01.00.06 - Added new version of SR25 */ /* - V01.00.05 - restrictions to ValueTypes 03 and 04 */ /* - V01.00.04 - Updated Formula for Variable Amount ObjectCurrency */ /* - V01.00.03 - Added columns SourceCostCenterId_BK & SourceCostCenterDimId */ /* - V01.00.02 - Added Variable Amount COAreaCurrency + Fixed Amount ObjectCurrency + Variable Amount ObjectCurrency */ /* - Reworked Non-Conform CostCenter Solution */ /* - V01.00.01 - adding lookup of ConformedCostCenter for CostCenterDimId */ /* - V01.00.00 - adding LoadEndDate selection to BSATs */ /**/
INFI_GSAccounting_CSC1;78;INFormation Mart as Interface;V_INTF_MD_Country_MF;1924410125;V ;VIEW;3154;"/**/ /* View: V_INTF_MD_Country_MF */ /**/ /* */ /* V01.00.01 2021-10-28 Hui Yang CI/XEF1 */ /* Interface view to provide country and regions master data from FBI-MDS to GS Accounting */ /* Data.CORE Outgoing Interface #0177 https://inside-docupedia.bosch.com/confluence/x/zhmbdQ */ /* Updates: */ /* - V01.00.01 2021-10-28 YAH8FE Added countries which are groupped under ""Invalid"" */ /* Restrictions: */ /* - only includes country code and short text description in English language */ /* Changes: */ /* */"
INFI_Optravis_CSC2;63;INFormation Mart as Interface;V_INTF_MonthlySalesTransactions_G6;1925998338;V ;VIEW;11786;"/**/ /* View: V_INTF_MonthlySalesTransactions_G6 */ /**/ /* =*/ /* V01.07.00 2023-06-27 Hui Yang BD/XSP4 & Tatjana Derdus CI/DAV2.3 & Yannick Sigwalt GS/BDO12 */ /* Interface view for transfer of monthly sales transactions data to Optravis */ /* Data.CORE Outgoing Interface #0004 https://inside-docupedia.bosch.com/confluence/x/nfwnV */ /* This view consumes the following Soft Rules */ /* #FBI-SR-000000066 https://inside-docupedia.bosch.com/confluence/x/0MFYaQ */ /* Restrictions: */ /* - Restricted to certain company codes (legal entities in the scope of BBM) */ /* Changes: */ /* - V01.07.00 Data souce of “BaseUnit” is changed, column name of “Quantity” to “QuantityInPieces”, */ /* new column “QuantityBaseUnit” is added, according to #151313 */ /* - V01.06.01 Merged Quantity and Amount Records into 1 single record (INC000020225056) */ /* - V01.06.00 Added SoftRule FBI-SR-000000066 */ /* Added Filter on [CurrencyTypeOfOperatingConcern] = '02' for Quantities */ /* - V01.05.00 Reworked view to use new CO-PA RAWVault and added Field ProfitCenter */ /* - V01.04.00 Added column SourceSystem (2021-02-10) */ /* - V01.03.00 Rename MaterialOrig to Material; Add SalesDocumentType (2020-12-16) */ /* - V01.02.00 Adjust TotalNetSales calculation based on changed customer requirement */ /* Use new MDS-based tables for CompanyCodeScope definition (2020-11-11) */ /* - V01.01.00 Replace WWR04 by ARTNR as source for MaterialOrig (2020-10-19) */ /* - V01.00.01 Re-worked based on refined customer requirement (2020-09-30) */ /* - V01.00.00 Initial version (2020-09-03) */ /* =*/"
MEAV_DataCORE_CSC1;47;MEtA Vault;V_COCostActualLineItemDelta_D1;1927990245;V ;VIEW;2045;/**/ /* View: V_COCostActualLineItemDelta_D1 */ /**/ /* =*/ /* V01.00.02 2022-11-02 Yannick Sigwalt, GS/BDD1 */ /* This view reads all the loaded records from [RAWV_COOM_CSC1].[COCostActualLineItem_WSAT0_xx_L] */ /* to identify new CO actuals cost line item */ /* Restriction: */ /* - none */ /* Update: */ /* - V01.00.02 - Reworked SQL */ /* =*/
